2,0,1
2,0,1
3,1,1
2,1,1
-3,0,1
-1,0,2
2,0,2
-1,1,2
4,1,2
1,1,3
4,1,3
0,0,3
0,1,3
-1,0,4
4,1,4
4,0,4
4,0,4
-3,1,5
4,1,5
4,1,5
1,1,5
4,0,7
4,0,7
0,0,7
2,0,8
-1,0,8
1,1,8
0,1,8
-3,0,9
-1,1,9
3,1,9
2,0,9
1,1,10
3,0,10
0,0,10
3,1,10
2,1,11
1,1,11
0,1,11
2,1,11
0,1,13
2,0,13
4,1,13
4,1,13
5,1,14
3,1,14
4,1,14
3,1,14
2,1,14
1,1,15
-3,1,15
4,0,15
0,0,16
-2,1,16
-3,0,16
-2,1,16
3,1,17
1,1,17
-3,0,17
0,0,17
-1,1,19
-2,1,19
0,0,19
1,1,19
1,1,20
3,1,20
4,0,20
4,1,20
-3,1,21
-1,0,21
-1,1,21
1,0,21
2,1,22
0,1,22
-1,1,22
-1,1,22
5,1,23
2,1,23
4,1,23
-4,1,23
1,0,24
3,0,24
-1,0,24
4,1,24
-4,0,25
-4,1,25
2,1,25
1,1,25
5,1,26
2,1,26
2,1,26
2,1,26
4,1,27
5,1,27
5,1,27
3,1,27
4,1,28
4,1,28
5,1,28
4,1,28
2,1,29
-1,1,29
-1,1,29
2,1,29
3,1,30
1,0,30
-1,0,30
3,1,30
5,0,32
-2,0,33
-4,1,33
-1,0,33
-4,1,33
0,1,34
1,1,34
0,1,34
3,1,34
3,1,34
3,1,35
-3,1,35
-1,1,35
5,1,35
-1,1,36
-2,0,36
-1,0,36
0,1,36
2,1,37
-2,0,37
3,1,37
0,0,38
5,1,38
-1,0,38
2,0,38
4,1,38
0,0,39
2,1,39
5,1,39
-1,1,39
0,1,40
-3,1,40
-1,0,41
-2,0,41
3,0,41
1,0,41
1,1,41
3,1,42
-4,0,42
3,1,42
3,0,43
1,1,43
3,0,43
3,1,43
2,1,43
1,0,44
1,1,44
-2,0,44
0,0,44
1,0,44
-3,1,45
1,0,45
3,1,45
0,1,45
0,1,46
2,0,46
2,0,46
3,0,46
3,1,46
-4,0,47
-1,0,47
-1,1,47
3,0,47
5,1,47
-1,1,48
-1,0,48
1,0,48
2,1,49
1,1,49
-3,1,49
5,1,49
1,1,49
-2,0,49
3,0,50
-3,1,50
-1,1,50
1,1,51
-3,0,51
1,1,51
-1,0,51
-2,0,53
-3,0,53
5,1,53
3,0,54
3,1,54
0,0,54
-3,0,54
